Status,EURING_Code,Current_Name,Date_Updated,Notes,Old_Name,IOC14_1
,9860,Tachycineta cyaneoviridis,02.06.08,,Tachycineta cyaneoviridis,24949
,9870,Progne chalybea,02.06.08,,Progne chalybea,24967
,9880,Progne dominicensis,02.06.08,,Progne dominicensis,24975
,9890,Progne subis,02.06.08,,Progne subis,24961
,9900,Ptyonoprogne fuligula,02.06.08,,Ptyonoprogne fuligula,25024
,9910,Ptyonoprogne rupestris,02.06.08,,Ptyonoprogne rupestris,25011
,9920,Hirundo rustica,02.06.08,,Hirundo rustica,25058
,9921,Hirundo rustica rustica,05.07.16,,Hirundo rustica rustica,25059
,9922,Hirundo rustica transitiva,05.07.16,,Hirundo rustica transitiva,25061
,9930,Hirundo tahitica,02.06.08,,Hirundo tahitica,25042
,9940,Hirundo smithii,02.06.08,,Hirundo smithii,25081
,9950,Cecropis daurica,02.06.08,,Hirundo daurica,25098
,9951,Cecropis daurica daurica,02.06.08,,Hirundo daurica daurica,25099
,9952,Cecropis domicella,02.06.08,,Hirundo daurica domicella,25109
,9960,Petrochelidon fluvicola,02.06.08,,Hirundo fluvicola,25138
,9970,Petrochelidon fulva,02.06.08,,Hirundo fulva,25150
,9980,Petrochelidon pyrrhonota,02.06.08,,Hirundo pyrrhonota,25144
,9990,Delichon nipalense,02.06.08,,Delichon nipalensis,25094
,10000,Delichon dasypus,02.06.08,,Delichon dasypus,25090
,10010,Delichon urbicum,02.06.08,,Delichon urbica,25085
,10019,Hirundinidae sp.,02.06.08,,Hirundinidae sp.,NA
,10020,Anthus richardi,02.06.08,,Anthus richardi,33643
,10030,Anthus sylvanus,02.06.08,,Anthus sylvanus,33779
,10040,Anthus godlewskii,02.06.08,,Anthus godlewskii,33691
,10050,Anthus campestris,02.06.08,,Anthus campestris,33692
,10060,Anthus berthelotii,02.06.08,,Anthus berthelotii,33780
,10070,Anthus similis,02.06.08,,Anthus similis,33696
,10080,Anthus hodgsoni,02.06.08,,Anthus hodgsoni,33755
,10090,Anthus trivialis,02.06.08,,Anthus trivialis,33751
,10100,Anthus gustavi,02.06.08,,Anthus gustavi,33759
,10110,Anthus pratensis,02.06.08,,Anthus pratensis,33748
,10120,Anthus cervinus,02.06.08,,Anthus cervinus,33764
,10130,Anthus roseatus,02.06.08,,Anthus roseatus,33763
,10140,Anthus petrosus/spinoletta,02.06.08,,Anthus spinoletta,NA
,10141,Anthus spinoletta,02.06.08,,Anthus spinoletta spinoletta,33770
,10142,Anthus petrosus,02.06.08,,Anthus spinoletta petrosus,33774
,10143,Anthus petrosus littoralis,02.06.08,,Anthus spinoletta littoralis,33777
,10144,Anthus rubescens,02.06.08,,Anthus spinoletta rubescens,33765
,10150,Anthus spragueii,02.06.08,,Anthus spragueii,33806
,10159,Anthus sp.,02.06.08,,Anthus spp.,NA
,10160,Dendronanthus indicus,02.06.08,,Dendronanthus indicus,33560
,10170,Motacilla flava,02.06.08,,Motacilla flava,33561
,10171,Motacilla flava flava,02.06.08,,Motacilla flava flava,33564
,10172,Motacilla flava flavissima,02.06.08,,Motacilla flava flavissima,33562
,10173,Motacilla flava thunbergi,02.06.08,,Motacilla flava thunbergi,33572
,10174,Motacilla flava feldegg,02.06.08,,Motacilla flava feldegg,33570
,10175,Motacilla flava cinereocapilla,02.06.08,,Motacilla flava cinereocapilla,33567
,10176,Motacilla flava iberiae,02.06.08,,Motacilla flava iberiae,33566
,10177,Motacilla flava lutea,02.06.08,,Motacilla flava lutea,33563
,10178,Motacilla flava beema,02.06.08,,Motacilla flava beema,33565
,10180,Motacilla citreola,02.06.08,,Motacilla citreola,33581
,10190,Motacilla cinerea,02.06.08,,Motacilla cinerea,33591
,10191,Motacilla cinerea cinerea,02.06.08,,Motacilla cinerea cinerea,33594
,10192,Motacilla cinerea canariensis,02.06.08,,Motacilla cinerea canariensis,NA
,10193,Motacilla cinerea patriciae,18.11.15,,Motacilla cinerea patriciae,33592
,10200,Motacilla alba,02.06.08,,Motacilla alba,33602
,10201,Motacilla alba alba,02.06.08,,Motacilla alba alba,33604
,10202,Motacilla alba yarrellii,02.06.08,,Motacilla alba yarrellii,33603
,10203,Motacilla alba personata,02.06.08,,Motacilla alba personata,33609
,10204,Motacilla alba dukhunensis,02.06.08,,Motacilla alba dukhunensis,NA
,10210,Motacilla grandis,02.06.08,,Motacilla grandis,33620
,10220,Motacilla maderaspatensis,02.06.08,,Motacilla maderaspatensis,33621
,10230,Motacilla aguimp,02.06.08,,Motacilla aguimp,33616
,10239,Motacilla sp.,02.06.08,,Motacilla sp.,NA
,10240,Tephrodornis pondicerianus,02.06.08,,Tephrodornis pondicerianus,20286
,10250,Lalage melaschistos,02.06.08,,Coracina melaschistos,20802
,10260,Pericrocotus ethologus,02.06.08,,Pericrocotus ethologus,20456
,10270,Pericrocotus cinnamomeus,02.06.08,,Pericrocotus cinnamomeus,20429
,10280,Pericrocotus roseus,02.06.08,,Pericrocotus roseus,20492
,10290,Pericrocotus divaricatus,02.06.08,,Pericrocotus divaricatus,20486
,10300,Pericrocotus tegimae,02.06.08,,Pericrocotus tegimae,20488
,10310,Spizixos canifrons,02.06.08,,Spizixos canifrons,24726
,10320,Spizixos semitorques,02.06.08,,Spizixos semitorques,24729
,10330,Pycnonotus xanthorrhous,02.06.08,,Pycnonotus xanthorrhous,24779
,10340,Pycnonotus sinensis,02.06.08,,Pycnonotus sinensis,24782
,10350,Pycnonotus leucogenys,02.06.08,,Pycnonotus leucogenys,24833
,10360,Pycnonotus xanthopygos,02.06.08,,Pycnonotus xanthopygos,24836
,10370,Pycnonotus barbatus,02.06.08,,Pycnonotus barbatus,24841
,10380,Ixos mcclellandii,02.06.08,,Hypsipetes mcclellandii,24586
,10390,Hypsipetes amaurotis,02.06.08,,Hypsipetes amaurotis,24635
,10400,Hypsipetes madagascariensis,02.06.08,,Hypsipetes madagascariensis,24652
,10410,Chloropsis hardwickii,02.06.08,,Chloropsis hardwickii,31754
,10420,Myadestes townsendi,02.06.08,,Myadestes townsendi,29908
,10430,Myadestes obscurus,02.06.08,,Myadestes obscurus,29919
,10440,Phainopepla nitens,02.06.08,,Phainopepla nitens,23344
,10450,Ptiliogonys cinereus,02.06.08,,Ptilogonys cinereus,23338
,10460,Bombycilla cedrorum,02.06.08,,Bombycilla cedrorum,23331
,10470,Bombycilla japonica,02.06.08,,Bombycilla japonica,23330
,10480,Bombycilla garrulus,02.06.08,,Bombycilla garrulus,23326
,10490,Hypocolius ampelinus,02.06.08,,Hypocolius ampelinus,23347
,10500,Cinclus cinclus,02.06.08,,Cinclus cinclus,31687
,10501,Cinclus cinclus cinclus,02.06.08,,Cinclus cinclus cinclus,31690
,10502,Cinclus cinclus caucasicus,02.06.08,,Cinclus cinclus caucasicus,31696
,10503,Cinclus cinclus aquaticus,02.06.08,,Cinclus cinclus aquaticus,31691
,10504,Cinclus cinclus gularis,02.06.08,,Cinclus cinclus gularis,31689
,10505,Cinclus cinclus hibernicus,04.07.23,,,31688
,10510,Cinclus pallasii,02.06.08,,Cinclus pallasii,31702
,10520,Cinclus mexicanus,02.06.08,,Cinclus mexicanus,31706
,10530,Campylorhynchus jocosus,02.06.08,,Campylorhynchus jocosus,28661
,10540,Campylorhynchus gularis,02.06.08,,Campylorhynchus gularis,28660
,10550,Campylorhynchus brunneicapillus,02.06.08,,Campylorhynchus brunneicapillus,28663
,10560,Salpinctes obsoletus,02.06.08,,Salpinctes obsoletus,28681
,10570,Catherpes mexicanus,02.06.08,,Salpinctes mexicanus,28692
,10580,Cistothorus platensis,02.06.08,,Cistothorus platensis,28723
,10590,Cistothorus palustris,02.06.08,,Cistothorus palustris,28744
,10600,Thryomanes bewickii,02.06.08,,Thryomanes bewickii,28761
,10610,Pheugopedius felix,02.06.08,,Thryothorus felix,28825
,10620,Pheugopedius maculipectus,02.06.08,,Thryothorus maculipectus,28832
,10630,Thryothorus ludovicianus,02.06.08,,Thryothorus ludovicianus,28916
,10640,Thryophilus sinaloa,02.06.08,,Thryothorus sinaloa,28870
,10650,Troglodytes aedon,02.06.08,,Troglodytes aedon,28978
,10660,Troglodytes troglodytes,02.06.08,,Troglodytes troglodytes,28928
,10670,Mimus polyglottos,02.06.08,,Mimus polyglottos,29410
,10680,Mimus gundlachii,02.06.08,,Mimus gundlachii,29425
,10690,Toxostoma rufum,02.06.08,,Toxostoma rufum,29457
,10700,Toxostoma longirostre,02.06.08,,Toxostoma longirostre,29460
,10710,Toxostoma bendirei,02.06.08,,Toxostoma bendirei,29467
,10720,Toxostoma cinereum,02.06.08,,Toxostoma cinereum,29464
,10730,Toxostoma ocellatum,02.06.08,,Toxostoma ocellatum,29471
,10740,Toxostoma curvirostre,02.06.08,,Toxostoma curvirostre,29474
,10750,Toxostoma lecontei,02.06.08,,Toxostoma lecontei,29490
,10760,Toxostoma crissale,02.06.08,,Toxostoma dorsale,29485
,10770,Toxostoma redivivum,02.06.08,,Toxostoma redivivum,29482
,10780,Oreoscoptes montanus,02.06.08,,Oreoscoptes montanus,29456
,10790,Margarops fuscatus,02.06.08,,Margarops fuscatus,29509
,10800,Dumetella carolinensis,02.06.08,,Dumetella carolinensis,29408
,10810,Melanotis caerulescens,02.06.08,,Melanotis caerulescens,29499
,10820,Prunella immaculata,02.06.08,,Prunella immaculata,33559
,10830,Prunella rubida,02.06.08,,Prunella rubida,33556
,10840,Prunella modularis,02.06.08,,Prunella modularis,33545
,10850,Prunella strophiata,02.06.08,,Prunella strophiata,33523
,10860,Prunella montanella,02.06.08,,Prunella montanella,33526
,10870,Prunella fulvescens,02.06.08,,Prunella fulvescens,33529
,10880,Prunella ocularis,02.06.08,,Prunella ocularis,33537
,10890,Prunella fagani,02.06.08,,Prunella fagani,NA
,10900,Prunella atrogularis,02.06.08,,Prunella atrogularis,33541
,10910,Prunella koslowi,02.06.08,,Prunella koslowi,33544
,10920,Prunella rubeculoides,02.06.08,,Prunella rubeculoides,33519
,10930,Prunella himalayana,02.06.08,,Prunella himalayana,33518
,10940,Prunella collaris,02.06.08,,Prunella collaris,33508
,10949,Prunella sp.,02.06.08,,Prunella sp.,NA
,10950,Cercotrichas galactotes,02.06.08,,Cercotrichas galactotes,30559
,10951,Cercotrichas galactotes galactotes,02.06.08,,Cercotrichas galactotes galactotes,30560
,10952,Cercotrichas galactotes familiaris,02.06.08,,Cercotrichas galactotes familiaris,30562
,10953,Cercotrichas galactotes syriacus,02.06.08,,Cercotrichas galactotes syriacus,NA
,10960,Cercotrichas podobe,02.06.08,,Cercotrichas podobe,30556
,10970,Heteroxenicus stellatus,02.06.08,,Brachypteryx stellata,31398
,10980,Brachypteryx montana,02.06.08,,Brachypteryx montana,31258
,10990,Erithacus rubecula,02.06.08,,Erithacus rubecula,30969
,10991,Erithacus rubecula rubecula,02.06.08,,Erithacus rubecula rubecula,30971
,10992,Erithacus rubecula superbus,02.06.08,,Erithacus rubecula superbus,30974
,10993,Erithacus rubecula marionae,19.03.12,,Erithacus rubecula marionae,30975
,11000,Larvivora akahige,02.06.08,,Erithacus akahige,31269
,11010,Larvivora komadori,02.06.08,,Erithacus komadori,31273
,11020,Larvivora sibilans,02.06.08,,Luscinia sibilans,31278
,11030,Luscinia luscinia,02.06.08,,Luscinia luscinia,31135
,11040,Luscinia megarhynchos,02.06.08,,Luscinia megarhynchos,31136
,11041,Luscinia megarhynchos megarhynchos,02.06.08,,Luscinia megarhynchos megarhynchos,31137
,11042,Luscinia megarhynchos golzii,02.06.08,,Luscinia megarhynchos hafizi,31139
,11043,Luscinia megarhynchos africana,02.06.08,,Luscinia megarhynchos africana,31138
,11050,Calliope calliope,02.06.08,,Luscinia calliope,31167
,11060,Luscinia svecica,02.06.08,,Luscinia svecica,31140
,11061,Luscinia svecica svecica,02.06.08,,Luscinia svecica svecica,31141
,11062,Luscinia svecica cyanecula,02.06.08,,Luscinia svecica cyanecula,31143
,11063,Luscinia svecica namnetum,02.06.08,,Luscinia svecica namnetum,31142
,11064,Luscinia svecica luristanica,02.06.08,,Luscinia svecica magna,NA
,11070,Calliope pectoralis,02.06.08,,Luscinia pectoralis,31171
,11080,Larvivora ruficeps,02.06.08,,Luscinia ruficeps,31279
,11090,Calliope obscura,02.06.08,,Luscinia obscura,31165
,11100,Calliope pectardens,02.06.08,,Luscinia pectardens,31166
,11110,Larvivora brunnea,02.06.08,,Luscinia brunnea,31266
,11120,Larvivora cyane,02.06.08,,Luscinia cyane,31262
,11129,Luscinia sp.,02.06.08,,Luscinia sp.,NA
,11130,Tarsiger cyanurus,02.06.08,,Tarsiger cyanurus,31392
,11140,Tarsiger chrysaeus,02.06.08,,Tarsiger chrysaeus,31387
,11150,Tarsiger indicus,02.06.08,,Tarsiger indicus,31383
,11160,Tarsiger hyperythrus,02.06.08,,Tarsiger hyperythrus,31391
,11170,Irania gutturalis,02.06.08,,Irania gutturalis,31134
,11180,Phoenicurus erythronotus,02.06.08,,Phoenicurus erythronotus,31401
,11190,Phoenicurus alaschanicus,02.06.08,,Phoenicurus alaschanicus,31410
,11200,Phoenicurus coeruleocephala,02.06.08,,Phoenicurus caeruleocephalus,31403
,11210,Phoenicurus ochruros,02.06.08,,Phoenicurus ochruros,31411
,11211,Phoenicurus ochruros ochruros,02.06.08,,Phoenicurus ochruros ochruros,31414
,11212,Phoenicurus ochruros gibraltarensis,02.06.08,,Phoenicurus ochruros gibraltarensis,NA
,11213,Phoenicurus ochruros gibraltariensis,02.06.08,,Phoenicurus ochruros aterrimus,31412
,11220,Phoenicurus phoenicurus,02.06.08,,Phoenicurus phoenicurus,31420
,11221,Phoenicurus phoenicurus phoenicurus,02.06.08,,Phoenicurus phoenicurus phoenicurus,31421
,11222,Phoenicurus phoenicurus samamisicus,02.06.08,,Phoenicurus phoenicurus samamisicus,31422
,11223,Phoenicurus ochruros phoenicuroides,15.11.21,,,31416
,11230,Phoenicurus hodgsoni,02.06.08,,Phoenicurus hodgsoni,31427
,11240,Phoenicurus frontalis,02.06.08,,Phoenicurus frontalis,31402
,11250,Phoenicurus schisticeps,02.06.08,,Phoenicurus schisticeps,31404
,11260,Phoenicurus auroreus,02.06.08,,Phoenicurus auroreus,31424
,11270,Phoenicurus moussieri,02.06.08,,Phoenicurus moussieri,31423
,11280,Phoenicurus erythrogastrus,02.06.08,,Phoenicurus erythrogaster,31428
a,11289,Phoenicurus sp.,10.01.2024,,Phoenicurus sp.,NA
,11290,Phoenicurus fuliginosus,02.06.08,,Rhyacornis fuliginosus,31405
,11300,Luscinia phaenicuroides,02.06.08,,Hodgsonius phoenicuroides,31153
,11310,Grandala coelicolor,02.06.08,,Grandala coelicolor,29861
,11320,Sialia currucoides,02.06.08,,Sialia currucoides,29862
,11330,Sialia mexicana,02.06.08,,Sialia mexicana,29863
,11340,Sialia sialis,02.06.08,,Sialia sialis,29872
,11350,Oenanthe melanura,02.06.08,,Cercomela melanura,31631
,11360,Saxicola macrorhynchus,02.06.08,,Saxicola macrorhyncha,31474
,11370,Saxicola rubetra,02.06.08,,Saxicola rubetra,31473
,11380,Saxicola dacotiae,02.06.08,,Saxicola dacotiae,31530
,11390,Saxicola rubicola,02.06.08,,Saxicola torquata,31527
,11391,Saxicola torquatus torquatus,02.06.08,,Saxicola torquata torquata,31512
,11392,Saxicola stejnegeri,07.06.21,,Saxicola torquata stejnegeri,31497
,11393,Saxicola torquatus rubicola,02.06.08,,Saxicola torquata rubicola,NA
,11394,Saxicola maurus,02.06.08,,Saxicola torquata maura,31521
,11395,Saxicola rubicola hibernans,02.06.08,,Saxicola torquata hibernans,31528
,11396,Saxicola torquatus variegatus,19.03.12,,Saxicola (torquata/maurus) variegatus,NA
,11400,Saxicola insignis,02.06.08,,Saxicola insignis,31495
,11410,Saxicola caprata,02.06.08,,Saxicola caprata,31478
,11420,Saxicola ferreus,02.06.08,,Saxicola ferrea,31470
,11429,Saxicola sp.,02.06.08,,Saxicola sp.,NA
,11430,Myrmecocichla aethiops,02.06.08,,Myrmecocichla aethiops,31567
,11440,Oenanthe isabellina,02.06.08,,Oenanthe isabellina,31603
,11450,Oenanthe bottae,02.06.08,,Oenanthe bottae,31599
,11460,Oenanthe oenanthe,02.06.08,,Oenanthe oenanthe,31587
,11461,Oenanthe oenanthe oenanthe,02.06.08,,Oenanthe oenanthe oenanthe,31589
,11462,Oenanthe oenanthe leucorhoa,02.06.08,,Oenanthe oenanthe leucorhoa,31588
,11463,Oenanthe seebohmi,02.06.08,,Oenanthe oenanthe seebohmi,31593
,11470,Oenanthe pleschanka,02.06.08,,Oenanthe pleschanka,31614
,11471,Oenanthe cypriaca,23.03.15,aka oenanthe cypriaca,Oenanthe pleschanka cypriaca,31618
,11480,Oenanthe hispanica/melanoleuca,02.06.08,,Oenanthe hispanica,NA
,11481,Oenanthe hispanica hispanica,02.06.08,,Oenanthe hispanica hispanica,NA
,11482,Oenanthe hispanica melanoleuca,02.06.08,,Oenanthe hispanica melanoleuca,NA
,11490,Oenanthe deserti,02.06.08,,Oenanthe deserti,31608
,11500,Oenanthe finschii,02.06.08,,Oenanthe finschii,31656
,11510,Oenanthe moesta,02.06.08,,Oenanthe moesta,31628
,11520,Oenanthe xanthoprymna,02.06.08,,Oenanthe xanthoprymna,31667
,11521,Oenanthe chrysopygia,19.03.12,Red-tailed Wheatear,Oenanthe chrysopygia,31669
,11530,Oenanthe picata,02.06.08,,Oenanthe picata,31655
,11540,Oenanthe lugens,02.06.08,,Oenanthe lugens,31661
,11550,Oenanthe monacha,02.06.08,,Oenanthe monacha,31607
,11560,Oenanthe albonigra,02.06.08,,Oenanthe alboniger,31676
,11570,Oenanthe leucopyga,02.06.08,,Oenanthe leucopyga,31672
,11580,Oenanthe leucura,02.06.08,,Oenanthe leucura,31677
,11589,Oenanthe sp.,02.06.08,,Oenanthe sp.,NA
,11590,Phoenicurus leucocephalus,02.06.08,,Chaimarrornis leucocephalus,31409
,11600,Copsychus fulicatus,02.06.08,,Saxicoloides fulicata,30605
,11610,Monticola rufocinereus,02.06.08,,Monticola rufocinerea,31453
,11620,Monticola saxatilis,02.06.08,,Monticola saxatilis,31456
,11630,Monticola cinclorhyncha,02.06.08,,Monticola cinclorhyncha,31431
,11640,Monticola gularis,02.06.08,,Monticola gularis,31433
,11650,Monticola rufiventris,02.06.08,,Monticola rufiventris,31435
,11660,Monticola solitarius,02.06.08,,Monticola solitarius,31457
,11670,Myophonus caeruleus,02.06.08,,Myiophoneus caeruleus,31206
,11680,Zoothera mollissima,02.06.08,,Zoothera mollissima,30054
,11690,Zoothera dixoni,02.06.08,,Zoothera dixoni,30053
,11700,Zoothera aurea,02.06.08,,Zoothera dauma,30069
,11710,Geokichla sibirica,02.06.08,,Zoothera sibirica,30105
,11720,Ixoreus naevius,02.06.08,,Zoothera naevia,29947
,11730,Ridgwayia pinicola,02.06.08,,Zoothera pinicola,29952
,11740,Zoothera terrestris,02.06.08,,Cichlopasser terrestris,30084
,11750,Hylocichla mustelina,02.06.08,,Hylocichla mustelina,29965
,11760,Catharus guttatus,02.06.08,,Catharus guttatus,30016
,11770,Catharus ustulatus,02.06.08,,Catharus ustulatus,30003
,11780,Catharus minimus,02.06.08,,Catharus minimus,30043
,11781,Catharus minimus minimus,02.06.08,,Catharus minimus minimus,30044
,11782,Catharus bicknelli,02.06.08,,Catharus minimus bicknelli,30046
,11790,Catharus fuscescens,02.06.08,,Catharus fuscescens,30048
,11800,Catharus aurantiirostris,02.06.08,,Catharus aurantiirostris,29974
,11810,Catharus occidentalis,02.06.08,,Catharus occidentalis,30028
,11820,Turdus menachensis,02.06.08,,Turdus menachensis,30254
,11830,Turdus unicolor,02.06.08,,Turdus unicolor,30264
,11840,Turdus cardis,02.06.08,,Turdus cardis,30267
,11850,Turdus albocinctus,02.06.08,,Turdus albocinctus,30349
,11860,Turdus torquatus,02.06.08,,Turdus torquatus,30334
,11861,Turdus torquatus torquatus,02.06.08,,Turdus torquatus torquatus,30335
,11862,Turdus torquatus alpestris,02.06.08,,Turdus torquatus alpestris,30336
,11870,Turdus merula,02.06.08,,Turdus merula,30245
,11871,Turdus merula merula,02.06.08,,Turdus merula merula,30246
,11872,Turdus merula cabrerae,02.06.08,,Turdus merula cabrerae,30248
,11873,Turdus merula azorensis,15.11.15,,Turdus merula azorensis,30247
,11880,Turdus rubrocanus,02.06.08,,Turdus rubrocanus,30346
,11890,Turdus kessleri,02.06.08,,Turdus kessleri,30332
,11900,Turdus chrysolaus,02.06.08,,Turdus chrysolaus,30273
,11910,Turdus celaenops,02.06.08,,Turdus celaenops,30276
,11920,Turdus feae,02.06.08,,Turdus feae,30272
,11930,Turdus hortulorum,02.06.08,,Turdus hortulorum,30268
,11940,Turdus pallidus,02.06.08,,Turdus pallidus,30271
,11950,Turdus obscurus,02.06.08,,Turdus obscurus,30270
,11960,Turdus naumanni/eunomus,02.06.08,,Turdus naumanni,NA
,11961,Turdus naumanni,02.06.08,,Turdus naumanni naumanni,30344
,11962,Turdus eunomus,02.06.08,,Turdus naumanni eunomus,30342
,11970,Turdus ruficollis,02.06.08,,Turdus ruficollis,30340
,11971,Obsolete code,02.06.08,Duplicated species; use 11970,Turdus ruficollis ruficollis,NA
,11972,Turdus atrogularis,02.06.08,,Turdus ruficollis atrogularis,30338
,11980,Turdus pilaris,02.06.08,,Turdus pilaris,30333
,11990,Turdus mupinensis,02.06.08,,Turdus mupinensis,30182
,12000,Turdus philomelos,02.06.08,,Turdus philomelos,30183
,12001,Turdus philomelos philomelos,02.06.08,,Turdus philomelos philomelos,30186
,12002,Turdus philomelos clarkei,02.06.08,,Turdus philomelos clarkei,30185
,12010,Turdus iliacus,02.06.08,,Turdus iliacus,30242
,12011,Turdus iliacus iliacus,02.06.08,,Turdus iliacus iliacus,30244
,12012,Turdus iliacus coburni,02.06.08,,Turdus iliacus coburni,30243
,12020,Turdus viscivorus,02.06.08,,Turdus viscivorus,30188
,12030,Turdus migratorius,02.06.08,,Turdus migratorius,30355
,12040,Turdus rufopalliatus,02.06.08,,Turdus rufopalliatus,30481
,12050,Turdus grayi,02.06.08,,Turdus grayi,30506
,12060,Turdus albicollis,02.06.08,,Turdus albicollis,30473
,12069,Turdus sp.,02.06.08,,Turdus sp.,NA
,12070,Turdus plumbeus,02.06.08,,Mimocichla plumbea,30368
,12080,Enicurus scouleri,02.06.08,,Enicurus scouleri,31177
,12090,Enicurus schistaceus,02.06.08,,Enicurus schistaceus,31181
,12100,Enicurus leschenaulti,02.06.08,,Enicurus leschenaulti,31187
,12110,Enicurus maculatus,02.06.08,,Enicurus maculatus,31182
,12120,Cettia castaneocoronata,02.06.08,,Tesia castaneocoronata,25355
,12130,Urosphena squameiceps,02.06.08,,Cettia squameiceps,25359
,12140,Horornis diphone,02.06.08,,Cettia diphone,25290
,12150,Horornis fortipes,02.06.08,,Cettia fortipes,25309
,12160,Cettia major,02.06.08,,Cettia major,25348
,12170,Horornis flavolivaceus,02.06.08,,Cettia flavolivacea,25320
,12180,Horornis acanthizoides,02.06.08,,Cettia acanthizoides,25317
,12190,Cettia brunnifrons,02.06.08,,Cettia brunnifrons,25351
,12200,Cettia cetti,02.06.08,,Cettia cetti,25344
,12210,Locustella thoracica,02.06.08,,Bradypterus thoracicus,25964
,12220,Locustella major,02.06.08,,Bradypterus major,25933
,12230,Locustella tacsanowskia,02.06.08,,Bradypterus taczanowskius,25944
